"","","","","","A1101","A1302","A5101","A5102","C120110","C2207","E9102","E9103","E9105","E9106","F1101","F110101","F110102","F1107","F2201","F2211","F2221"
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","A1101_Total population[person]","A1302_Population 15-64 years old[person]","A5101_In-migrants from other prefectures[person]","A5102_Out-migrants to other prefectures[person]","C120110_Taxable income[thousand yen]","C2207_Number of employees[person]","E9102_People having completed elementary or junior high school only[person]","E9103_People having completed up to senior high school[person]","E9105_People having completed up to junior college or equivalent[person]","E9106_People having completed college and universities[person]","F1101_Labour force[person]","F110101_Labour force [male][person]","F110102_Labour force [female][person]","F1107_Unemployed persons[person]","F2201_Persons employed in the primary industry[person]","F2211_Persons employed in the secondary industry[person]","F2221_Persons employed in the tertiary industry[person]"
"2002100000","2002","43205","Kumamoto-ken Minamata-shi","","***","***","877","1,297","28,363,835","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43206","Kumamoto-ken Tamana-shi","","***","***","-","-","72,759,778","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43208","Kumamoto-ken Yamaga-shi","","***","***","-","-","53,163,999","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43210","Kumamoto-ken Kikuchi-shi","","***","***","-","-","50,748,119","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43211","Kumamoto-ken Uto-shi","","***","***","1,599","1,385","37,844,886","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43212","Kumamoto-ken Kamiamakusa-shi","","***","***","-","-","28,347,887","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43213","Kumamoto-ken Uki-shi","","***","***","-","-","59,001,080","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43214","Kumamoto-ken Aso-shi","","***","***","-","-","27,390,899","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43215","Kumamoto-ken Amakusa-shi","","***","***","-","-","85,287,157","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43216","Kumamoto-ken Koshi-shi","","***","***","-","-","63,100,340","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43348","Kumamoto-ken Misato-machi","","***","***","-","-","9,123,973","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43364","Kumamoto-ken Gyokuto-machi","","***","***","150","180","4,704,472","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43367","Kumamoto-ken Nankan-machi","","***","***","341","405","9,001,869","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43368","Kumamoto-ken Nagasu-machi","","***","***","627","764","17,028,707","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43369","Kumamoto-ken Nagomi-machi","","***","***","-","-","10,021,613","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43403","Kumamoto-ken Ozu-machi","","***","***","1,468","1,323","32,258,659","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43404","Kumamoto-ken Kikuyo-machi","","***","***","1,661","1,695","33,180,582","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43423","Kumamoto-ken Minamioguni-machi","","***","***","244","181","4,213,375","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43424","Kumamoto-ken Oguni-machi","","***","***","350","373","7,609,297","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43425","Kumamoto-ken Ubuyama-mura","","***","***","49","80","1,236,683","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43428","Kumamoto-ken Takamori-machi","","***","***","292","283","5,952,673","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43432","Kumamoto-ken Nishihara-mura","","***","***","360","255","5,612,069","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43433","Kumamoto-ken Minamiaso-mura","","***","***","-","-","9,555,793","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43441","Kumamoto-ken Mifune-machi","","***","***","753","836","16,469,633","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43442","Kumamoto-ken Kashima-machi","","***","***","428","417","8,806,650","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43443","Kumamoto-ken Mashiki-machi","","***","***","1,491","1,442","33,299,574","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43444","Kumamoto-ken Kosa-machi","","***","***","374","374","9,456,606","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43447","Kumamoto-ken Yamato-cho","","***","***","-","-","14,009,872","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43468","Kumamoto-ken Hikawa-cho","","***","***","-","-","11,087,035","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43482","Kumamoto-ken Ashikita-machi","","***","***","-","-","17,551,532","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43484","Kumamoto-ken Tsunagi-machi","","***","***","180","213","3,743,600","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43501","Kumamoto-ken Nishiki-machi","","***","***","476","542","10,040,107","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43505","Kumamoto-ken Taragi-machi","","***","***","336","431","10,432,326","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43506","Kumamoto-ken Yunomae-machi","","***","***","172","167","3,415,396","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43507","Kumamoto-ken Mizukami-mura","","***","***","63","83","1,838,230","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43510","Kumamoto-ken Sagara-mura","","***","***","206","198","4,059,162","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43511","Kumamoto-ken Itsuki-mura","","***","***","38","76","1,907,127","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43512","Kumamoto-ken Yamae-mura","","***","***","150","148","2,670,479","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43513","Kumamoto-ken Kuma-mura","","***","***","120","136","3,226,553","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43514","Kumamoto-ken Asagiri-cho","","***","***","-","-","14,980,820","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","43531","Kumamoto-ken Reihoku-machi","","***","***","306","341","7,891,560","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","44201","Oita-ken Oita-shi","","***","***","-","-","597,261,322","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","44202","Oita-ken Beppu-shi","","***","***","5,131","6,042","138,955,007","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","44203","Oita-ken Nakatsu-shi","","***","***","-","-","89,111,690","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","44204","Oita-ken Hita-shi","","***","***","-","-","74,357,255","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","44205","Oita-ken Saiki-shi","","***","***","-","-","79,823,465","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","44206","Oita-ken Usuki-shi","","***","***","-","-","46,424,587","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","44207","Oita-ken Tsukumi-shi","","***","***","526","817","24,541,547","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","44208","Oita-ken Taketa-shi","","***","***","-","-","23,949,622","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","44209","Oita-ken Bungotakada-shi","","***","***","-","-","24,046,007","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","44210","Oita-ken Kitsuki-shi","","***","***","-","-","30,414,354","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","44211","Oita-ken Usa-shi","","***","***","-","-","65,480,657","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","44212","Oita-ken Bungoono-shi","","***","***","-","-","40,487,528","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","44213","Oita-ken Yufu-shi","","***","***","-","-","38,506,660","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","44214","Oita-ken Kunisaki-shi","","***","***","-","-","31,429,195","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","44322","Oita-ken Himeshima-mura","","***","***","45","78","1,897,452","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","44341","Oita-ken Hiji-machi","","***","***","1,293","1,200","30,719,799","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","44461","Oita-ken Kokonoe-machi","","***","***","402","372","9,479,272","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","44462","Oita-ken Kusu-machi","","***","***","787","893","18,116,564","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45201","Miyazaki-ken Miyazaki-shi","","***","***","-","-","471,200,093","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45202","Miyazaki-ken Miyakonojo-shi","","***","***","-","-","161,506,763","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45203","Miyazaki-ken Nobeoka-shi","","***","***","-","-","136,212,727","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45204","Miyazaki-ken Nichinan-shi","","***","***","-","-","59,907,662","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45205","Miyazaki-ken Kobayashi-shi","","***","***","-","-","44,836,733","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45206","Miyazaki-ken Hyuga-shi","","***","***","-","-","63,321,830","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45207","Miyazaki-ken Kushima-shi","","***","***","826","897","17,879,408","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45208","Miyazaki-ken Saito-shi","","***","***","1,166","1,432","28,219,029","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45209","Miyazaki-ken Ebino-shi","","***","***","1,056","1,265","18,764,915","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45341","Miyazaki-ken Mimata-cho","","***","***","1,217","1,254","22,147,736","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45361","Miyazaki-ken Takaharu-cho","","***","***","361","440","8,432,050","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45382","Miyazaki-ken Kunitomi-cho","","***","***","881","834","18,579,245","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45383","Miyazaki-ken Aya-cho","","***","***","365","330","6,081,500","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45401","Miyazaki-ken Takanabe-cho","","***","***","1,625","1,712","23,636,329","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45402","Miyazaki-ken Shintomi-cho","","***","***","1,264","1,182","18,604,431","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45403","Miyazaki-ken Nishimera-son","","***","***","67","83","1,268,277","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45404","Miyazaki-ken Kijo-cho","","***","***","251","251","4,492,336","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45405","Miyazaki-ken Kawaminami-cho","","***","***","710","793","14,332,422","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45406","Miyazaki-ken Tsuno-cho","","***","***","480","515","8,797,126","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45421","Miyazaki-ken Kadogawa-cho","","***","***","838","751","16,886,756","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45429","Miyazaki-ken Morotsuka-son","","***","***","86","145","1,810,206","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45430","Miyazaki-ken Shiiba-son","","***","***","171","220","2,887,544","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45431","Miyazaki-ken Misato-cho","","***","***","-","-","5,343,279","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45441","Miyazaki-ken Takachiho-cho","","***","***","688","815","12,744,978","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45442","Miyazaki-ken Hinokage-cho","","***","***","198","218","3,628,828","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","45443","Miyazaki-ken Gokase-cho","","***","***","255","296","3,441,232","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46201","Kagoshima-ken Kagoshima-shi","","***","***","-","-","746,525,860","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46203","Kagoshima-ken Kanoya-shi","","***","***","-","-","103,816,777","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46204","Kagoshima-ken Makurazaki-shi","","***","***","833","925","25,675,540","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46206","Kagoshima-ken Akune-shi","","***","***","975","1,023","20,936,830","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46208","Kagoshima-ken Izumi-shi","","***","***","-","-","54,474,867","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46210","Kagoshima-ken Ibusuki-shi","","***","***","-","-","41,745,762","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46213","Kagoshima-ken Nishinoomote-shi","","***","***","999","1,009","17,452,293","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46214","Kagoshima-ken Tarumizu-shi","","***","***","734","792","16,942,391","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46215","Kagoshima-ken Satsumasendai-shi","","***","***","-","-","105,103,689","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46216","Kagoshima-ken Hioki-shi","","***","***","-","-","50,495,769","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46217","Kagoshima-ken So-shi","","***","***","-","-","32,779,961","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46218","Kagoshima-ken Kirishima-shi","","***","***","-","-","128,226,755","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46219","Kagoshima-ken Ichikikushikino-shi","","***","***","-","-","32,844,261","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46220","Kagoshima-ken Minamisatsuma-shi","","***","***","-","-","37,522,276","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46221","Kagoshima-ken Shibushi-shi","","***","***","-","-","28,550,158","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46222","Kagoshima-ken Amami-shi","","***","***","-","-","46,475,435","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46223","Kagoshima-ken Minamikyusyu-shi","","***","***","-","-","35,732,308","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46224","Kagoshima-ken Isa-shi","","***","***","-","-","27,540,624","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46225","Kagoshima-ken Aira-shi","","***","***","-","-","79,333,707","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46303","Kagoshima-ken Mishima-mura","","***","***","57","64","395,274","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46304","Kagoshima-ken Toshima-mura","","***","***","78","70","651,105","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46392","Kagoshima-ken Satsuma-cho","","***","***","-","-","22,428,297","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46404","Kagoshima-ken Nagashima-cho","","***","***","-","-","8,861,854","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46452","Kagoshima-ken Yusui-cho","","***","***","-","-","9,832,614","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46468","Kagoshima-ken Osaki-cho","","***","***","620","701","12,193,586","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46482","Kagoshima-ken Higashikushira-cho","","***","***","248","264","4,701,319","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46490","Kagoshima-ken Kinko-cho","","***","***","-","-","7,350,085","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46491","Kagoshima-ken Minamiosumi-cho","","***","***","-","-","6,716,229","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46492","Kagoshima-ken Kimotsuki-cho","","***","***","-","-","13,361,538","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46501","Kagoshima-ken Nakatane-cho","","***","***","421","456","8,318,844","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46502","Kagoshima-ken Minamitane-cho","","***","***","433","407","6,399,087","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46505","Kagoshima-ken Yakushima-cho","","***","***","-","-","12,323,426","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46523","Kagoshima-ken Yamato-son","","***","***","129","160","1,384,835","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46524","Kagoshima-ken Uken-son","","***","***","159","151","1,901,060","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46525","Kagoshima-ken Setouchi-cho","","***","***","677","799","9,070,490","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46527","Kagoshima-ken Tatsugo-cho","","***","***","424","377","4,208,438","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46529","Kagoshima-ken Kikai-cho","","***","***","489","487","6,821,436","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46530","Kagoshima-ken Tokunoshima-cho","","***","***","878","898","9,720,814","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46531","Kagoshima-ken Amagi-cho","","***","***","394","345","3,860,463","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46532","Kagoshima-ken Isen-cho","","***","***","467","485","3,317,087","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46533","Kagoshima-ken Wadomari-cho","","***","***","529","481","6,024,061","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46534","Kagoshima-ken China-cho","","***","***","457","507","5,734,675","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","46535","Kagoshima-ken Yoron-cho","","***","***","381","448","3,507,526","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47201","Okinawa-ken Naha-shi","","***","***","16,946","16,927","311,727,790","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47205","Okinawa-ken Ginowan-shi","","***","***","4,799","6,052","81,578,727","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47207","Okinawa-ken Ishigaki-shi","","***","***","2,752","2,889","35,397,825","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47208","Okinawa-ken Urasoe-shi","","***","***","6,133","7,144","103,225,198","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47209","Okinawa-ken Nago-shi","","***","***","2,690","2,862","42,516,517","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47210","Okinawa-ken Itoman-shi","","***","***","2,462","2,864","42,084,139","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47211","Okinawa-ken Okinawa-shi","","***","***","6,440","6,635","101,481,267","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47212","Okinawa-ken Tomigusuku-shi","","***","***","3,500","2,817","46,225,781","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47213","Okinawa-ken Uruma-shi","","***","***","-","-","72,828,458","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47214","Okinawa-ken Miyakojima-shi","","***","***","-","-","40,087,493","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47215","Okinawa-ken Nanjo-shi","","***","***","-","-","28,898,688","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47301","Okinawa-ken Kunigami-son","","***","***","254","260","3,586,261","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47302","Okinawa-ken Ogimi-son","","***","***","168","127","1,824,733","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47303","Okinawa-ken Higashi-son","","***","***","86","86","1,003,070","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47306","Okinawa-ken Nakijin-son","","***","***","469","406","4,492,892","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47308","Okinawa-ken Motobu-cho","","***","***","662","683","7,043,934","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47311","Okinawa-ken Onna-son","","***","***","629","618","6,611,422","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47313","Okinawa-ken Ginoza-son","","***","***","295","205","3,549,847","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47314","Okinawa-ken Kin-cho","","***","***","513","665","7,581,287","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47315","Okinawa-ken Ie-son","","***","***","244","242","2,851,675","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47324","Okinawa-ken Yomitan-son","","***","***","1,333","1,563","29,232,463","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47325","Okinawa-ken Kadena-cho","","***","***","691","755","12,746,371","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47326","Okinawa-ken Chatan-cho","","***","***","1,696","1,702","25,961,653","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47327","Okinawa-ken Kitanakagusuku-son","","***","***","1,040","1,149","15,114,698","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47328","Okinawa-ken Nakagusuku-son","","***","***","980","868","10,723,442","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47329","Okinawa-ken Nishihara-cho","","***","***","2,136","2,433","28,487,519","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47348","Okinawa-ken Yonabaru-cho","","***","***","824","979","12,607,138","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47350","Okinawa-ken Haebaru-cho","","***","***","1,970","1,839","28,534,060","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47353","Okinawa-ken Tokashiki-son","","***","***","89","53","772,742","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47354","Okinawa-ken Zamami-son","","***","***","121","100","808,479","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47355","Okinawa-ken Aguni-son","","***","***","75","64","515,568","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47356","Okinawa-ken Tonaki-son","","***","***","49","45","393,887","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47357","Okinawa-ken Minamidaito-son","","***","***","147","184","1,529,924","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47358","Okinawa-ken Kitadaito-son","","***","***","43","66","752,127","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47359","Okinawa-ken Iheya-son","","***","***","102","123","1,178,351","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47360","Okinawa-ken Izena-son","","***","***","187","167","1,264,404","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47361","Okinawa-ken Kumejima-cho","","***","***","512","656","6,496,285","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47362","Okinawa-ken Yaese-cho","","***","***","-","-","17,662,837","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47375","Okinawa-ken Tarama-son","","***","***","50","90","781,678","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47381","Okinawa-ken Taketomi-cho","","***","***","486","433","36,243,607","***","***","***","***","***","***","***","***","***","***","***","***"
"2002100000","2002","47382","Okinawa-ken Yonaguni-cho","","***","***","236","187","1,519,582","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01100","Hokkaido Sapporo-shi","","***","***","140,565","134,354","2,554,855,915","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01101","Hokkaido Sapporo-shi Chuo-ku","","***","***","20,793","18,462","-","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01102","Hokkaido Sapporo-shi Kita-ku","","***","***","18,680","17,073","-","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01103","Hokkaido Sapporo-shi Higashi-ku","","***","***","17,241","17,939","-","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01104","Hokkaido Sapporo-shi Shiroishi-ku","","***","***","16,946","16,182","-","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01105","Hokkaido Sapporo-shi Toyohira-ku","","***","***","18,528","18,287","-","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01106","Hokkaido Sapporo-shi Minami-ku","","***","***","10,528","11,170","-","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01107","Hokkaido Sapporo-shi Nishi-ku","","***","***","14,589","13,515","-","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01108","Hokkaido Sapporo-shi Atsubetsu-ku","","***","***","9,379","8,968","-","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01109","Hokkaido Sapporo-shi Teine-ku","","***","***","7,487","6,957","-","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01110","Hokkaido Sapporo-shi Kiyota-ku","","***","***","6,394","5,801","-","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01202","Hokkaido Hakodate-shi","","***","***","-","-","362,485,424","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01203","Hokkaido Otaru-shi","","***","***","4,870","6,125","169,007,670","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01204","Hokkaido Asahikawa-shi","","***","***","14,496","15,677","434,362,407","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01205","Hokkaido Muroran-shi","","***","***","4,651","5,735","120,107,172","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01206","Hokkaido Kushiro-shi","","***","***","-","-","249,142,044","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01207","Hokkaido Obihiro-shi","","***","***","9,215","10,311","239,437,969","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01208","Hokkaido Kitami-shi","","***","***","-","-","161,334,353","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01209","Hokkaido Yubari-shi","","***","***","529","676","13,348,732","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01210","Hokkaido Iwamizawa-shi","","***","***","-","-","103,888,352","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01211","Hokkaido Abashiri-shi","","***","***","2,338","2,643","59,238,298","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01212","Hokkaido Rumoi-shi","","***","***","1,767","2,018","38,039,099","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01213","Hokkaido Tomakomai-shi","","***","***","7,102","7,761","218,449,675","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01214","Hokkaido Wakkanai-shi","","***","***","2,137","2,587","62,282,379","***","***","***","***","***","***","***","***","***","***","***","***"
"2001100000","2001","01215","Hokkaido Bibai-shi","","***","***","1,100","1,550","29,891,421","***","***","***","***","***","***","***","***","***","***","***","***"
